thank you so much	2495
thank you very much	264
love you so much	219
wish you happy birthday	122
happy birthday to you	111
god bless you dear	83
thank so much sir	82
we are with you	72
god bless you all	69
miss you so much	64
god bless you beta	60
all the very best	56
stay home stay safe	56
hats off to you	52
sir thank you sir	51
proud of you sir	49
very very very nice	49
just wait and watch	48
thanks for nice comment	48
am your big fan	46
all the best for	45
first day first show	43
thanks you so much	42
god bless you sir	41
am proud of you	39
please help me sir	39
check this video out	38
you are the best	36
waiting for next video	36
keep it up sir	35
we proud of you	35
lots of love from	35
sir please help me	34
thank you for watching	34
this is not fair	32
st day st show	32
thank you for sharing	32
sorry to say but	31
god bless you always	31
god bless you both	31
very very nice song	31
all the best sir	29
good keep it up	29
am big fan of	29
keep it up dear	29
thank you thank you	28
more power to you	27
thank you for recipe	27
joke of the day	26
sir god bless you	25
better luck next time	25
we all love you	25
sir keep it up	25
he he he he	24
thank you sir sir	24
book of world record	24
nice song love you	24
made for each other	23
for your kind information	23
may god bless you	23
demand for justice to	23
wish very happy birthday	22
wish you very happy	22
am your biggest fan	22
australia over david warner	22
first year second year	21
thank you once again	21
try karen thank you	21
please reply me sir	21
hi hi hi hi	21
get well soon sir	20
so sweet of you	20
thanks so much sir	20
you are so cute	20
me hi recipe try	20
thank you regards team	20
first like first comment	20
very nice video song	20
hp new tab slate	19
happy new year sir	19
first come first serve	19
one of the best	19
please sir help me	19
smoking no drinking no	19
will also be in	19
beta god bless you	19
best of luck for	18
sir you are great	18
video keep it up	18
baking powder baking soda	18
great keep it up	18
van rank van pension	18
express web news network	18
man of the match	17
congratulations both of you	17
show must go on	17
like your all recipes	17
take decision should change	17
very nice video sir	17
nice keep it up	16
we will miss you	16
you are great sir	16
best of luck sir	16
you are simply great	16
baking soda baking powder	16
very very nice video	16
so proud of you	15
come soon next year	15
wife texts her husband	15
please please please please	15
so keep it up	15
big fan of you	15
sir thank so much	15
you are so sweet	15
west indies over craig	15
and one more thing	14
lots of love to	14
i'm proud of you	14
we love you sir	14
you are right sir	14
yes you are right	14
irrigation per cent irrigation	14
very nice information sir	14
as simple as that	13
wish all the best	13
as soon as possible	13
we are proud of	13
salute to you sir	13
point to be noted	13
please pick my question	13
love you miss you	13
to all of you	13
non creamy layer certificate	13
so thank so much	13
very very very beautiful	13
very nice super star	13
for ur kind information	12
give passing marks to	12
am not any party	12
there is saying in	12
moral of the story	12
hope for the best	12
last year comparatively easy	12
caller of the week	12
please let me know	12
big fan of yours	12
want to meet you	12
we all support you	12
you are absolutely right	12
all the best dear	12
sir please reply sir	12
love for rent episode	12
nice song miss you	12
we all hate this	12
queen beautiful great women	12
am ur big fan	11
high court supreme court	11
good morning sir sir	11
sir please help us	11
sat sun am pm	11
you are too good	11
at the same time	11
thank you for your	11
keep it up guys	11
all the best team	11
thank so much dear	11
thank you sir me	11
you are so great	11
sir very nice video	11
like it so much	11
very good very nice	11
january episode video part	10
sir get well soon	10
this is not good	10
stay safe stay healthy	10
man wrote on his	10
humble request to you	10
really proud of you	10
miss you love you	10
we all with you	10
sir you are right	10
to you your family	10
once again thank you	10
no keep it up	10
thank so much me	10
explanation very well done	10
thanks for the recipe	10
heartiest congratulations wishes to	10
and my father late	10
cabinet transport cabinet minister	10
give to reservation to	10
give me opportunity as	10
yet to be elected	10
waiting for next episode	10
very nice sharing great	10
channel shame on you	10
miss you my love	10
you my love my	10
should make law of	10
very very very good	10
love your all recipes	10
final year student depression	9
shame on you guys	9
give respect take respect	9
sir proud of you	9
number keep it up	9
situation out of control	9
we all miss you	9
please look into it	9
what do you mean	9
on the occasion of	9
joke of the year	9
mental health north east	9
look who is talking	9
nice to meet you	9
husband is at the	9
with all due respect	9
better late than never	9
fill in the blanks	9
for the first time	9
very proud of you	9
please take some action	9
thanks for your support	9
waiting for your response	9
please look into this	9
thank you in advance	9
sir my name is	9
you are great person	9
you are so lucky	9
so please help me	9
so happy for you	9
no super star singer	9
seats out of seats	9
seats plus out of	9
chief minister and our	9
leader deputy chief minister	9
highway first phase from	9
community have hotels in	9
our transportation cabinet minister	9
our defence cabinet minister	9
will definitely solve this	9
are living together in	9
sir we support you	9
love it so much	9
nice song nice voice	9
you looking so beautiful	9
very very nice recipe	9
very good super star	9
always going to hurt	9
you are great man	9
god bless ur family	9
do try our recipes	9
on the other hand	8
look into the matter	8
job in houston mp	8
good night sweet dreams	8
please cancel all year	8
proud to be indian	8
shame on you all	8
international financial services centre	8
if am not wrong	8
most of the times	8
this is not done	8
please help us sir	8
she is so cute	8
food service decor via	8
what do you think	8
sir please please please	8
is one of my	8
charity begins at home	8
thank so much for	8
ease of doing business	8
you are my inspiration	8
waiting for your reply	8
wish you good luck	8
god always bless you	8
love you all team	8
backlog exams please cancel	8
sir love you sir	8
so best of luck	8
thank you for this	8
very nice sir sir	8
love you love you	8
sir best of luck	8
you made my day	8
course student present sir	8
great beautiful dance no	8
wow very nice recipe	8
do try do share	8
song love this song	8
try karen hi recipe	8
one of the great	8
waiting for next part	8
i'm your big fan	8
who come with us	8
recipe thanks for sharing	8
so all the best	8
good knight dear friend	8
thanks for this video	8
like it very much	8
simple past tense simple	8
very nice song guru	8
red velvet cake recipe	8
you so much sir	8
me first time try	8
me he recipe try	8
nice voice nice song	8
your looking so beautiful	8
thank you sir i'm	8
and lots of love	8
sir inter cast marriage	8
credits to the owner	8
on the way to	7
as they say in	7
cinema back to back	7
born brought up in	7
indian institute of tropical	7
shame on you sir	7
all the best and	7
coming soon to rock	7
sir good morning sir	7
and best of luck	7
sorry to say this	7
thanks for the video	7
you are really great	7
sir with due respect	7
joke of the century	7
video message from visit	7
sir final year student	7
sir hats off to	7
nation wants to know	7
to release on june	7
we want justice for	7
sir please reply me	7
very very nice sir	7
we support you sir	7
final year exams cancel	7
big boss big boss	7
all credit goes to	7
on my way to	7
hats of to you	7
very good job sir	7
congratulations keep it up	7
god bless both of	7
hello sir good morning	7
thank very much sir	7
and god bless you	7
nice to see you	7
go corona go corona	7
thank you sir for	7
nice song guru sir	7
you looking so cute	7
best information about on	7
first view first comment	7
thanks for sharing recipe	7
thank you hi recipe	7
subscribe to my channel	7
you are my favorite	7
thank you sir nice	7
western railway head office	7
share regards team being	7
family she cant become	7
enjoy your special day	7
all team god work	7
waiting for ur reply	7
king is always king	7
black forest cake recipe	7
very nice very good	7
recipe thank so much	7
st like st comment	7
wife road accident may	7
nice video sir sir	7
much best like special	7
my left side episode	7
super hit dance no	7
i'm big fan of	7
nd album that gif	6
keep up good work	6
crazy about you oh	6
thank you for everything	6
once upon time in	6
we are with sir	6
sir help me sir	6
happy new year dear	6
go corona corona go	6
so nice of you	6
this could be us	6
all of the above	6
what are you doing	6
sir please final year	6
final year student exams	6
wish you the same	6
thanks for sharing this	6
mind your own business	6
love you very much	6
full song no entry	6
like share and subscribe	6
you are most welcome	6
short term memory loss	6
stay safe stay home	6
hi how are you	6
the one and only	6
ticket to finale task	6
this is too much	6
many more to come	6
end of the day	6
friends and family members	6
what logic is this	6
in the name of	6
private travels bus owners	6
want to go to	6
team keep it up	6
happy birthday to dear	6
thank you sir but	6
belated happy birthday dear	6
i'm ur big fan	6
sir all the best	6
once again happy birthday	6
most favorite person from	6
you know what mean	6
my all time favorite	6
i'm ur biggest fan	6
as always much love	6
all the best to	6
we always with you	6
sir final year exams	6
sir we love you	6
madam keep it up	6
thank you love you	6
proud to be an	6
take care of yourself	6
corona go go corona	6
thank thank so much	6
in this coming election	6
no all the best	6
like your all video	6
you are so beautiful	6
hit like if agree	6
i'm your biggest fan	6
love you indian army	6
poor middle class family	6
is best politician of	6
hi recipe thank you	6
you can do it	6
god bless you my	6
god bless your family	6
you teach very nice	6
cotton candy ice cream	6
very nice recipe me	6
best luck for future	6
for sharing this recipe	6
thanks for your reply	6
so so so beautiful	6
keep it up me	6
sir is great man	6
is now available on	6
love you my dear	6
thanks god bless you	6
thank you for reply	6
ok by call me	6
you are very great	6
nice song nice video	6
please reply thank you	6
then after coming from	6
superb keep it up	6
great god bless you	6
do hat do pair	6
to use or us	6
and happy new year	6
thank you do share	6
send your contact number	6
please open and start	6
contact number or address	6
recipe link thank you	6
sir am big fan	6
we always love you	6
nice nice nice nice	6
thank so much madam	6
work from home band	5
please resume shoot of	5
respected sir mechanical engineering	5
sir me final year	5
rain rain go away	5
and here it is	5
most of the time	5
happy birthday once again	5
underestimate the power of	5
shame on you people	5
belated happy birthday sir	5
this is power of	5
good night take care	5
in and kick butt	5
and make film called	5
for sharing this video	5
all the best my	5
and by the way	5
thanks for sharing it	5
final year backlog students	5
at the announcement of	5
shield needs you agent	5
men will be men	5
what do mean by	5
so please vote for	5
god bless you and	5
miss both of you	5
this is not fare	5
not expected from you	5
life is important not	5
on the sets of	5
the price of the	5
will be gleam io	5
out of the box	5
good luck for future	5
is more deserving than	5
how do you know	5
teaching we want justice	5
and metro line from	5
hypocrisy at its best	5
sir situation danger hot	5
hats off to team	5
sir happy new year	5
hats off to sir	5
thank you so so	5
on your government on	5
one man army only	5
sir please please sir	5
no pension no vote	5
please sir request you	5
third class news channel	5
